# Declare spectators {flav1:weight1,flav2,weight2,...}
SPECTATORS     | {2:1.}


# outgoing part. 	 | BR(Delta BR) 	 [Origin] 	 | DC-file

## (semi)leptonic decays

# b -> c l nu
{431,-411,211,111}       | 0.0033[EvtGen]      | B+_Ds+D-pi+pi.dat;
{431,-421,211,-211}      | 0.0033[EvtGen]      | B+_Ds+Dbpi+pi-.dat;
{431,-421,111,111}       | 0.0008[EvtGen]      | B+_Ds+Dbpipi.dat;
{433,-411,211,111}       | 0.0033[EvtGen]      | B+_Dsstar+D-pi+pi.dat;
{433,-421,211,-211}      | 0.0033[EvtGen]      | B+_Dsstar+Dbpi+pi-.dat;
{433,-421,111,111}       | 0.0008[EvtGen]      | B+_Dsstar+Dbpipi.dat;
{-421,411,311}   | 0.0017[EvtGen]      | B+_DbD+K.dat;
{-421,413,311}   | 0.0049[EvtGen]      | B+_DbDstar2010+K.dat;
{-423,411,311}   | 0.0031[EvtGen]      | B+_Dstar2007bD+K.dat;
{-423,413,311}   | 0.01[EvtGen]        | B+_Dstar2007bDstar2010+K.dat;
{421,-421,321}   | 0.0015[EvtGen]      | B+_DDbK+.dat;
{-423,421,321}   | 0.0018[EvtGen]      | B+_Dstar2007bDK+.dat;
{423,-421,321}   | 0.0047[EvtGen]      | B+_Dstar2007DbK+.dat;
{423,-423,321}   | 0.007[EvtGen]       | B+_Dstar2007Dstar2007bK+.dat;
{411,-411,321}   | 0.0005[EvtGen]      | B+_D+D-K+.dat;
{413,-411,321}   | 0.0005[EvtGen]      | B+_Dstar2010+D-K+.dat;
{-413,411,321}   | 0.0015[EvtGen]      | B+_Dstar2010-D+K+.dat;
{413,-413,321}   | 0.0015[EvtGen]      | B+_Dstar2010+Dstar2010-K+.dat;
{-421,411,313}   | 0.0025[EvtGen]      | B+_DbD+Kstar892.dat;
{-423,411,313}   | 0.0025[EvtGen]      | B+_Dstar2007bD+Kstar892.dat;
{-421,413,313}   | 0.0025[EvtGen]      | B+_DbDstar2010+Kstar892.dat;
{-423,413,313}   | 0.005[EvtGen]       | B+_Dstar2007bDstar2010+Kstar892.dat;
{421,-421,323}   | 0.0025[EvtGen]      | B+_DDbKstar892+.dat;
{-423,421,323}   | 0.0025[EvtGen]      | B+_Dstar2007bDKstar892+.dat;
{423,-421,323}   | 0.0025[EvtGen]      | B+_Dstar2007DbKstar892+.dat;
{423,-423,323}   | 0.005[EvtGen]       | B+_Dstar2007Dstar2007bKstar892+.dat;
{411,-411,323}   | 0.0005[EvtGen]      | B+_D+D-Kstar892+.dat;
{413,-411,323}   | 0.0005[EvtGen]      | B+_Dstar2010+D-Kstar892+.dat;
{-413,411,323}   | 0.0005[EvtGen]      | B+_Dstar2010-D+Kstar892+.dat;
{413,-413,323}   | 0.001[EvtGen]       | B+_Dstar2010+Dstar2010-Kstar892+.dat;


## b -> u

# b -> u two-body
{211,111}        | 5.5e-06[PDG]  | B+_pi+pi.dat;
{321,111}        | 1.21e-05[PDG]  | B+_K+pi.dat;
{221,211}        | 4.9e-06[PDG]  | B+_etapi+.dat;
{321,221}        | 2.6e-06[PDG]  | B+_K+eta.dat;
{331,211}        | 4.0e-06[PDG]  | B+_etaprime958pi+.dat;
{331,321}        | 7.05e-05[PDG]  | B+_etaprime958K+.dat;
{311,211}        | 2.41e-05[PDG]  | B+_Kpi+.dat;
{321,-311}       | 1.20e-06[PDG]    | B+_K+Kb.dat;
{10221,321}      | 1.1e-05[PDG]  | B+_f0980K+.dat;
{10221,211}      | 1e-06[EvtGen]    | B+_f0980pi+.dat;
{10211,311}      | 1e-06[PDG<3.9e-06]    | B+_a0980+K.dat;
