0 99 0.600 1.87374 0 0 97
0.6 0
0.613131 0
0.626263 0
0.639394 0
0.652525 0
0.665657 0
0.678788 0
0.691919 0
0.705051 0
0.718182 0
0.731313 0
0.744444 0
0.757576 0
0.770707 0
0.783838 0
0.79697 0
0.810101 0
0.823232 0
0.836364 0
0.849495 0
0.862626 0
0.875758 0
0.888889 0
0.90202 0
0.915152 2.28678
0.928283 2.97106
0.941414 2.93443
0.954545 2.69135
0.967677 2.54712
0.980808 2.35575
0.993939 2.24483
1.00707 2.10747
1.0202 2.05049
1.03333 1.92703
1.04646 1.86694
1.0596 1.79073
1.07273 1.71845
1.08586 1.65357
1.09899 1.60394
1.11212 1.55353
1.12525 1.50656
1.13838 1.46087
1.15152 1.42156
1.16465 1.38498
1.17778 1.34801
1.19091 1.31479
1.20404 1.27934
1.21717 1.24873
1.2303 1.21842
1.24343 1.19529
1.25657 1.16838
1.2697 1.14588
1.28283 1.11458
1.29596 1.09358
1.30909 1.06087
1.32222 1.03905
1.33535 1.01643
1.34848 0.990872
1.36162 0.958528
1.37475 0.930797
1.38788 0.901727
1.40101 0.873115
1.41414 0.845276
1.42727 0.814553
1.4404 0.781734
1.45354 0.749309
1.46667 0.719992
1.4798 0.688729
1.49293 0.656812
1.50606 0.625577
1.51919 0.594466
1.53232 0.566196
1.54545 0.53912
1.55859 0.510239
1.57172 0.478654
1.58485 0.454643
1.59798 0.431678
1.61111 0.406375
1.62424 0.376983
1.63737 0.356114
1.65051 0.333356
1.66364 0.313916
1.67677 0.294921
1.6899 0.281473
1.70303 0.260244
1.71616 0.23496
1.72929 0.226985
1.74242 0.219232
1.75556 0.228694
1.76869 0.283976
1.78182 0
1.79495 0
1.80808 0
1.82121 0
1.83434 0
1.84747 0
1.86061 0
1.87374 0
