0 99 0.600 1.87374 0 0 97
0.6 0
0.613131 0
0.626263 0
0.639394 0
0.652525 0
0.665657 0
0.678788 0
0.691919 0
0.705051 0
0.718182 0
0.731313 0
0.744444 0
0.757576 0
0.770707 0
0.783838 0
0.79697 13.1665
0.810101 10.7234
0.823232 8.82196
0.836364 10.799
0.849495 9.1883
0.862626 7.85264
0.875758 7.7481
0.888889 8.26337
0.90202 5.50428
0.915152 4.90293
0.928283 4.47943
0.941414 3.9654
0.954545 4.5254
0.967677 3.65095
0.980808 3.50055
0.993939 3.22743
1.00707 3.18089
1.0202 2.99252
1.03333 2.68867
1.04646 2.5195
1.0596 2.46788
1.07273 2.35406
1.08586 2.21239
1.09899 2.11035
1.11212 2.0107
1.12525 1.87923
1.13838 1.82507
1.15152 1.70685
1.16465 1.64428
1.17778 1.55039
1.19091 1.48143
1.20404 1.42258
1.21717 1.36271
1.2303 1.32054
1.24343 1.27844
1.25657 1.23874
1.2697 1.1976
1.28283 1.1633
1.29596 1.13181
1.30909 1.11144
1.32222 1.09514
1.33535 1.06915
1.34848 1.06023
1.36162 1.03928
1.37475 1.02207
1.38788 1.01548
1.40101 1.00101
1.41414 0.990802
1.42727 0.971085
1.4404 0.960238
1.45354 0.948846
1.46667 0.931654
1.4798 0.911805
1.49293 0.892043
1.50606 0.871933
1.51919 0.852026
1.53232 0.828058
1.54545 0.806408
1.55859 0.776788
1.57172 0.75706
1.58485 0.738263
1.59798 0.710025
1.61111 0.68465
1.62424 0.666691
1.63737 0.637225
1.65051 0.616225
1.66364 0.600773
1.67677 0.57991
1.6899 0.567467
1.70303 0.544615
1.71616 0.535211
1.72929 0.512881
1.74242 0.493254
1.75556 0.53104
1.76869 0.856649
1.78182 0
1.79495 0
1.80808 0
1.82121 0
1.83434 0
1.84747 0
1.86061 0
1.87374 0
